Lcom/telguarder/features/numberLookup/PhoneEventLogManager$CallStateReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/telguarder/features/phoneCallWidget/PhoneStateBroadcastReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/telguarder/features/postCallSpamInfo/LastPhoneCallSpamActivity$ScreenReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
Lcom/telguarder/features/postCallStatistics/LastPhoneCallActivity$ScreenStateReceiver;,onReceive,(Landroid/content/Context; Landroid/content/Intent;)V
